,frequency
urlLink,1
CAPRICORN,1
LUNAR,1
CYCLE,1
by,1
Claudia,1
www,1
moonsurfing,1
com,1
Dec,1
23,1
Jan,1
20,1
The,1
Capricorn,1
lunar,2
cycle,1
reminds,1
you,6
that,3
discipline,1
is,1
liberation,1
As,2
the,8
light,1
returns,1
prepare,2
to,10
enter,1
a,4
year,1
of,4
love,1
relationship,1
responsibility,1
and,13
healing,2
under,1
vibration,1
number,1
6,1
Heed,1
call,1
consolidate,1
your,5
resources,2
set,3
new,2
limits,2
goals,2
be,1
more,1
self,1
reliant,1
Mercury,1
continues,1
move,1
in,3
retrograde,1
motion,1
till,1
January,1
6th,1
Reflect,1
on,1
lessons,1
ve,1
learned,1
get,1
clear,1
about,1
where,1
need,1
boundaries,1
so,1
can,1
accomplish,1
Think,1
out,1
box,1
for,4
alternative,1
solutions,1
areas,1
calling,1
month,3
progresses,1
strike,1
balance,1
between,1
desires,1
status,1
achievement,1
outer,1
world,1
with,3
time,1
spent,1
attending,1
family,1
feelings,1
rest,1
renewal,1
body,1
soul,1
Utilize,1
challenging,1
situations,1
decide,1
what,1
needs,1
change,1
Then,1
make,1
comprehensive,1
plan,1
remember,1
patience,1
persistence,1
preparation,1
are,1
valuable,1
Last,1
s,2
energy,2
encouraged,1
off,1
providential,1
trust,1
hope,1
belief,1
good,1
fortune,1
This,1
requires,1
align,1
highest,1
intentions,1
diligently,1
journey,1
leaving,1
nothing,1
chance,1
