,frequency
A,1
new,1
career,1
possibility,1
urlLink,1
Atlantic,2
Institute,2
of,5
Oriental,5
Medicine,7
The,1
ATOM,2
grants,1
an,1
accredited,1
Master,3
s,4
Degree,3
program,2
in,5
Traditional,2
Chinese,2
that,2
meets,1
both,1
state,1
and,2
national,1
standards,1
for,1
the,5
practice,1
Acupuncture,1
United,1
States,1
has,1
designated,1
a,3
portion,1
its,1
level,1
curriculum,1
to,2
be,1
applied,1
toward,1
Bachelor,1
Health,1
Sciences,1
addition,1
coursework,1
applies,1
towards,1
Both,1
degrees,1
are,1
granted,1
at,1
completion,1
entire,1
four,1
academic,1
year,1
