,frequency
urlLink,1
Yahoo,1
News,1
Japanese,2
company,2
aims,2
DNA,3
ink,3
for,2
secure,1
personal,1
signatures,1
Thu,1
May,1
1,2
02,1
PM,1
ET,1
TOKYO,1
AFP,1
A,1
is,1
planning,2
to,4
produce,1
a,3
pen,2
that,1
would,1
allow,1
individuals,1
sign,1
contracts,1
or,1
wills,1
with,1
containing,1
their,2
information,1
prevent,1
forgery,1
ID,1
Technica,1
Tokyo,1
based,1
security,1
business,1
using,1
biotechnology,1
start,1
marketing,1
the,2
around,1
summer,1
this,1
year,1
management,1
official,1
Koichi,1
Haraguchi,1
said,2
Thursday,1
The,1
product,1
could,1
be,1
used,1
by,1
ordinary,1
people,1
as,2
well,1
celebrities,1
and,1
famous,1
painters,1
whom,1
authenticity,1
of,1
autographs,1
matters,1
lot,1
he,1
