,frequency
Current,1
Phase,2
Waning,1
Gibbous,1
Disseminating,2
in,2
Virgo,4
Tuesday,1
2,1
32,1
PM,1
PST,1
Mercury,1
16,1
until,1
Saturday,1
During,1
the,8
you,2
re,1
encouraged,1
to,2
share,1
and,5
distribute,1
insights,1
that,1
were,1
gained,1
light,1
of,5
Full,1
Moon,3
By,1
harvesting,1
fruit,2
your,1
emotional,1
experience,1
can,2
see,1
what,4
works,1
doesn,1
t,1
s,3
worthy,1
being,1
carried,1
forward,1
as,2
well,1
has,1
not,1
yet,1
successfully,1
been,1
released,1
The,2
this,1
cycle,1
may,1
be,2
sweet,1
or,1
bitter,1
depending,1
on,1
work,1
done,1
during,1
waxing,1
phases,1
Earthy,1
will,1
open,1
awareness,1
into,1
little,1
details,1
with,1
ideas,1
how,1
we,1
help,1
serve,1
others,1
Enjoy,1
healthful,1
foods,1
pure,2
activities,1
a,1
clean,1
environment,1
Time,1
real,1
Traits,1
Practical,1
hard,1
working,1
meticulous,1
helpful,1
Sources,1
urlLink,2
MoonCat,1
Astrology,1
News,1
Calendar,1
MoonSurfing,1
