,frequency
urlLink,1
Free,1
I,2
Ching,2
Reading,1
com,1
Oracle,1
of,7
Changes,1
When,2
the,11
light,3
goes,1
down,2
it,4
may,1
be,3
wise,1
to,4
become,2
invisible,1
The,2
image,1
is,5
fresh,1
darkness,2
period,2
after,1
sun,1
has,2
gone,2
or,2
fire,1
out,1
There,1
still,1
much,2
activity,1
left,1
over,1
from,2
day,1
and,8
movements,1
in,1
outer,1
world,1
are,1
at,2
their,1
most,1
dangerous,2
Even,1
smallest,1
sound,1
faintest,1
glow,1
can,2
attract,1
unwanted,1
attention,1
stupidity,1
reigns,1
best,2
that,1
your,5
own,1
brilliance,1
stay,1
hidden,1
under,1
a,1
bushel,1
basket,1
That,2
thoughts,1
efforts,1
should,1
quiet,1
self,2
contained,1
protected,1
as,2
possible,1
harmful,1
external,1
influences,1
Whatever,1
you,2
do,1
don,1
t,1
let,1
yourself,3
swept,1
along,1
on,1
current,1
conventional,1
wisdom,1
when,1
uncertainties,1
exist,1
Try,1
not,3
too,2
depressed,1
anxious,1
this,1
will,2
pass,1
Just,1
endure,1
for,1
now,1
inwardly,1
preserve,1
confidence,1
while,1
outwardly,1
remaining,1
cooperative,1
flexible,1
time,1
assert,1
come,1
Avoid,1
looking,1
far,1
ahead,1
if,1
have,1
yet,1
achieved,1
goals,1
only,1
brings,1
regret,1
longing,1
which,1
eat,1
away,1
inner,1
resources,1
Be,1
cautious,1
reserved,1
Control,1
Do,1
needlessly,1
awaken,1
dormant,1
forces,1
opposition,1
During,1
dark,1
unsettled,1
periods,1
step,1
gingerly,1
around,1
sleeping,1
dogs,1
