,frequency
urlLink,1
Astroved,1
Ancient,1
Vedic,1
Wisdom,1
for,1
Modern,1
Times,1
CHARITY,1
The,1
performance,1
of,2
charitable,1
acts,1
is,1
another,1
remedial,1
measure,1
which,2
involves,1
giving,4
to,5
worthy,1
recipients,1
As,1
every,1
action,1
has,1
a,2
reaction,1
those,2
less,2
fortunate,2
in,2
terms,1
food,2
medical,1
care,2
and,1
shelter,1
will,2
often,1
bring,1
positive,1
effects,1
In,1
must,1
be,1
taken,1
For,1
example,1
money,1
an,1
alcoholic,1
buy,1
may,1
result,1
the,1
person,1
buying,1
alcohol,1
instead,1
create,1
more,1
negative,1
effect,1
