,frequency
Do,1
not,2
use,2
a,8
beater,1
bar,1
vac,2
by,1
all,1
means,1
Even,1
if,1
the,8
bristles,1
are,2
soft,1
it,4
only,1
takes,1
one,2
paperclip,1
to,5
get,1
caught,1
up,3
in,4
really,1
mess,1
your,1
floors,3
As,1
far,1
as,2
wheels,1
go,1
best,1
do,1
that,1
either,1
No,1
I,4
don,1
t,2
expect,2
appliance,1
float,1
above,1
floor,2
mysteriously,1
but,1
damaged,1
plastic,1
or,1
metal,1
wheel,1
can,2
cause,1
considerable,1
damage,1
short,1
amount,1
of,2
time,1
Expect,1
higher,1
maintainence,1
on,1
wood,2
than,1
carpet,1
and,11
clean,1
more,1
often,1
Carpet,1
acts,1
filter,1
absorbs,1
dust,4
dirt,1
Wood,1
have,2
dark,1
stained,1
red,1
oak,1
finish,1
is,2
tung,1
oil,1
flooring,1
thru,1
out,2
my,4
home,2
always,2
used,3
mop,7
sometimes,1
lightly,1
mist,1
with,3
water,2
dustpan,1
then,2
warm,1
which,2
wrung,1
till,1
almost,1
dry,2
damp,1
My,1
mother,1
lives,1
her,2
old,1
family,1
was,1
built,1
1870s,1
she,1
never,1
vacuum,1
beautiful,1
Another,1
good,1
workable,1
cheap,1
solution,1
small,1
shop,1
bought,1
2Gal,1
2,1
0,1
HP,1
sized,1
at,1
Lowes,1
for,2
29,1
sucks,1
everything,1
including,1
drapes,1
Also,1
quick,1
cleanups,1
pet,1
hair,1
balls,1
like,1
swifter,1
