,frequency
Dopey,1
Sleepy,1
Bashful,1
Happy,1
Sneezy,1
Grumpy,1
and,2
Doc,1
Which,1
one,1
of,3
the,14
seven,1
did,1
she,4
miss,1
most,1
carry,1
with,1
her,4
to,5
other,1
side,1
or,2
leave,2
behind,1
completely,1
After,1
all,1
you,1
never,1
hear,1
about,1
what,1
happened,1
after,2
married,1
prince,1
struggle,1
produce,1
a,3
male,1
heir,1
day,1
when,3
cheeks,1
became,1
little,1
less,1
rosy,1
bluebird,1
finally,1
died,1
Who,1
would,1
have,2
told,1
laying,1
golden,1
eggs,2
goose,1
roasted,1
splayed,1
on,1
table,1
stuffing,1
dribbling,1
out,1
body,1
cavities,1
stopped,1
coming,1
What,1
magic,1
mirror,1
had,1
ovaries,1
tell,1
that,3
everything,1
knew,1
was,2
fairy,1
tale,1
And,1
rescue,1
part,1
happily,1
ever,1
something,1
could,1
done,1
herself,1
in,1
end,1
