,word,stem
0,STREAM,stream
1,OF,OF
2,CONSCIOUSNESS,conscious
3,If,If
4,I,I
5,could,could
6,quiet,quiet
7,thoughts,thought
8,wrap,wrap
9,bundle,bundl
10,soft,soft
11,warm,warm
12,crib,crib
13,naps,nap
14,watching,watch
15,stars,star
16,would,would
17,unknown,unknown
18,make,make
19,little,littl
20,less,less
21,obvious,obviou
22,All,all
23,day,day
24,beyond,beyond
25,behind,behind
26,wonder,wonder
27,knowing,know
28,pretending,pretend
29,bliss,bliss
30,gift,gift
31,lack,lack
32,commitment,commit
33,far,far
34,removed,remov
35,soon,soon
36,confused,confus
37,missing,miss
38,Could,could
39,balance,balanc
40,geography,geographi
41,new,new
42,spot,spot
43,look,look
44,map,map
45,easier,easier
46,neck,neck
47,Snap,snap
48,around,around
49,fall,fall
50,line,line
51,breaking,break
52,rules,rule
53,still,still
54,enough,enough
55,And,and
56,round,round
57,generation,gener
58,sings,sing
59,We,We
60,apologize,apolog
61,sacrificed,sacrif
62,lives,live
63,hope,hope
64,become,becom
65,You,you
66,asked,ask
67,us,us
68,first,first
69,capable,capabl
