,word,lemma
0,Server,server
1,upgrade,upgrad
2,complete,complet
3,The,the
4,downtime,downtim
5,much,much
6,extra,extra
7,128,128
8,megs,meg
9,RAM,ram
10,I,I
11,installed,instal
12,undo,undo
13,overclocking,overclock
14,Unix,unix
15,better,better
16,making,make
17,use,use
18,CPU,cpu
19,form,form
20,Windows,window
21,That,that
22,Celeron,celeron
23,366,366
24,overclocked,overclock
25,550MHz,550mhz
26,without,without
27,problem,problem
28,old,old
29,2000,2000
30,machine,machin
31,During,dure
32,certain,certain
33,activities,activ
34,mostly,mostli
35,compiling,compil
36,computer,comput
37,OpenBSD,openbsd
38,would,would
39,completely,complet
40,freeze,freez
41,This,thi
42,normal,normal
43,must,must
44,Running,run
45,comfortably,comfort
46,366MHz,366mhz
47,100,100
48,stable,stabl
