,word,lemma
0,Pro,pro
1,lifers,lifer
2,Britain,britain
3,attempting,attempt
4,stop,stop
5,separation,separ
6,Siamese,siames
7,twins,twin
8,joined,join
9,lower,lower
10,abdomen,abdomen
11,The,the
12,procedure,procedur
13,would,would
14,save,save
15,life,life
16,one,one
17,could,could
18,saved,save
19,pro,pro
20,vying,vy
21,House,hous
22,Lords,lord
23,rule,rule
24,matter,matter
25,since,sinc
26,along,along
27,lines,line
28,abortion,abort
29,Their,their
30,idea,idea
31,either,either
32,postpone,postpon
33,oppose,oppos
34,seperation,seper
35,Here,here
36,kicker,kicker
37,two,two
38,seperated,seper
39,die,die
40,within,within
41,months,month
42,broad,broad
43,generalization,gener
44,complete,complet
45,idiots,idiot
46,urlLink,urllink
47,Read,read
48,related,relat
49,article,articl
50,CNN,cnn
