,word,lemma
0,Jamie,jami
1,Joe,joe
2,I,I
3,hung,hung
4,yesterday,yesterday
5,We,We
6,absolutely,absolut
7,enjoy,enjoy
8,weather,weather
9,The,the
10,diag,diag
11,verdant,verdant
12,place,place
13,snow,snow
14,washes,wash
15,away,away
16,yet,yet
17,everything,everyth
18,dirty,dirti
19,enjoyable,enjoy
20,nonetheless,nonetheless
21,grabbed,grab
22,Jimmy,jimmi
23,John,john
24,way,way
25,sat,sat
26,flagpole,flagpol
27,mainly,mainli
28,talked,talk
29,urlLink,urllink
30,night,night
31,wished,wish
32,turned,turn
33,little,littl
34,bit,bit
35,less,less
36,dramatic,dramat
37,As,As
38,always,alway
39,also,also
40,discussed,discuss
41,future,futur
42,finally,final
43,realized,realiz
44,going,go
45,moving,move
46,state,state
47,matter,matter
48,happens,happen
49,know,know
50,well,well
51,year,year
52,feel,feel
53,gotten,gotten
54,close,close
55,miss,miss
56,cool,cool
57,would,would
58,end,end
59,staying,stay
60,Ann,ann
61,Arbor,arbor
62,area,area
63,official,offici
64,job,job
65,offer,offer
66,company,compani
67,around,around
68,might,might
69,happen,happen
70,Of,Of
71,course,cours
72,still,still
73,fly,fli
74,interviews,interview
75,shall,shall
76,see,see
77,My,My
78,camera,camera
79,got,got
80,use,use
81,check,check
82,pictures,pictur
83,day,day
