,word,stem
0,urlLink,urllink
1,RIAA,riaa
2,Rosen,rosen
3,Sets,set
4,Sights,sight
5,ISPs,isp
6,I,I
7,tell,tell
8,You,you
9,forward,forward
10,e,e
11,mail,mail
12,unedited,unedit
13,public,public
14,mailing,mail
15,list,list
16,scan,scan
17,post,post
18,private,privat
19,written,written
20,correspondence,correspond
21,give,give
22,us,us
23,read,read
24,access,access
25,hard,hard
26,drives,drive
27,24,24
28,7,7
29,webcams,webcam
30,boudoir,boudoir
31,bathroom,bathroom
32,believe,believ
33,understand,understand
34,invasion,invas
35,privacy,privaci
36,shrill,shrill
37,insistence,insist
38,flushing,flush
39,left,left
40,Constitution,constitut
41,toilet,toilet
42,entails,entail
43,Shhhh,shhhh
44,know,know
45,sounds,sound
46,better,better
47,every,everi
48,time,time
49,hear,hear
