,word,lemma
0,urlLink,urllink
1,Plan,plan
2,recover,recov
3,nuclear,nuclear
4,gas,ga
5,rejected,reject
6,Krypton,krypton
7,85,85
8,created,creat
9,reactors,reactor
10,released,releas
11,spent,spent
12,fuel,fuel
13,reprocessed,reprocess
14,The,the
15,circulates,circul
16,globe,globe
17,according,accord
18,standard,standard
19,risk,risk
20,estimates,estim
21,future,futur
22,emissions,emiss
23,could,could
24,cause,caus
25,extra,extra
26,80,80
27,cases,case
28,cancer,cancer
29,worldwide,worldwid
30,10,10
31,years,year
