,word,stem
0,urlLink,urllink
1,FARK,fark
2,com,com
3,Comments,comment
4,Thingee,thinge
5,747269,747269
6,I,I
7,root,root
8,LSU,lsu
9,smoke,smoke
10,OU,OU
11,championship,championship
12,would,would
13,ring,ring
14,hollow,hollow
15,K,K
16,State,state
17,game,game
18,BTW,btw
19,think,think
20,need,need
21,refer,refer
22,Nokia,nokia
23,Sugar,sugar
24,Bowl,bowl
25,paid,paid
26,alot,alot
27,money,money
28,privilege,privileg
29,deserve,deserv
30,courtesy,courtesi
31,assholes,asshol
32,Since,sinc
33,current,current
34,corporate,corpor
35,enemy,enemi
36,laugh,laugh
