,word,lemma
0,urlLink,urllink
1,The,the
2,Time,time
3,Travel,travel
4,Tale,tale
5,John,john
6,Titor,titor
7,Although,although
8,debate,debat
9,exact,exact
10,date,date
11,started,start
12,person,person
13,calling,call
14,Timetravel_0,timetravel_0
15,later,later
16,posting,post
17,public,public
18,forum,forum
19,time,time
20,traveler,travel
21,year,year
22,2036,2036
23,may,may
24,easy,easi
25,dismiss,dismiss
26,science,scienc
27,fiction,fiction
28,people,peopl
29,read,read
30,posts,post
31,agree,agre
32,something,someth
33,haunting,haunt
34,said,said
35,In,In
36,addition,addit
37,open,open
38,also,also
39,made,made
40,series,seri
41,predictions,predict
42,comments,comment
43,eerily,eerili
44,seem,seem
45,coming,come
46,true,true
