,word,lemma
0,urlLink,urllink
1,AQUARIUS,aquariu
2,LUNAR,lunar
3,CYCLE,cycl
4,Kelley,kelley
5,Rosano,rosano
6,Jan,jan
7,20,20
8,Feb,feb
9,19,19
10,The,the
11,Sun,sun
12,Soars,soar
13,Aquarius,aquariu
14,January,januari
15,2004,2004
16,New,new
17,Moon,moon
18,next,next
19,day,day
20,21st,21st
21,Now,now
22,time,time
23,plant,plant
24,seeds,seed
25,desire,desir
26,harvest,harvest
27,life,life
28,work,work
29,relationships,relationship
30,If,If
31,serious,seriou
32,focused,focus
33,perhaps,perhap
34,need,need
35,invite,invit
36,play,play
37,back,back
38,lives,live
39,Aquarian,aquarian
40,energy,energi
41,fires,fire
42,lightning,lightn
43,truth,truth
44,unexpected,unexpect
45,events,event
46,upsets,upset
47,status,statu
48,quo,quo
49,keep,keep
50,getting,get
51,rigid,rigid
52,constricting,constrict
53,comfortable,comfort
54,Shaking,shake
55,waking,wake
56,us,us
57,experience,experi
58,new,new
59,ways,way
60,living,live
61,loving,love
62,invites,invit
63,fresh,fresh
64,starts,start
65,roads,road
66,boldness,bold
67,genius,geniu
68,group,group
69,membership,membership
70,Wild,wild
71,man,man
72,Uranus,uranu
73,ruling,rule
74,planet,planet
75,outrageous,outrag
76,shocking,shock
77,erratic,errat
78,loves,love
79,create,creat
80,chaos,chao
81,upset,upset
82,dated,date
83,grown,grown
84,boorishly,boorishli
85,stuck,stuck
86,We,We
87,continue,continu
88,breakdown,breakdown
89,paradigms,paradigm
90,institutions,institut
91,organizations,organ
92,obsolete,obsolet
93,light,light
94,oncoming,oncom
95,Age,age
96,dawning,dawn
97,spiritual,spiritu
98,sign,sign
99,Pisces,pisc
100,eight,eight
101,years,year
102,erasing,eras
103,boundaries,boundari
104,physical,physic
105,worlds,world
106,technology,technolog
107,boom,boom
108,space,space
109,age,age
110,inventions,invent
111,Your,your
112,intuitve,intuitv
113,psychic,psychic
114,abilities,abil
115,grow,grow
116,Pay,pay
117,attention,attent
118,dreams,dream
119,filled,fill
120,directing,direct
121,knowledge,knowledg
122,Where,where
123,freedom,freedom
124,On,On
125,planetary,planetari
126,level,level
127,closing,close
128,Piscean,piscean
129,ending,end
130,26,26
131,000,000
132,year,year
133,cycle,cycl
134,entering,enter
135,starting,start
136,In,In
137,live,live
138,cycles,cycl
139,within,within
140,last,last
141,two,two
142,thousand,thousand
143,promised,promis
144,coming,come
145,revolution,revolut
146,higher,higher
147,consciousness,conscious
148,peace,peac
149,beauty,beauti
150,love,love
151,competition,competit
152,replaced,replac
153,cooperation,cooper
154,Today,today
155,prepare,prepar
156,practicing,practic
157,Self,self
158,acceptance,accept
159,paramount,paramount
160,mission,mission
161,individually,individu
162,may,may
163,development,develop
164,healthy,healthi
165,foundation,foundat
166,Spirit,spirit
167,inner,inner
168,essence,essenc
169,soul,soul
170,identity,ident
171,authenticity,authent
172,individual,individu
173,When,when
174,alignment,align
175,base,base
176,choices,choic
177,upon,upon
178,one,one
179,true,true
180,values,valu
181,personal,person
182,integrity,integr
183,enjoy,enjoy
184,certain,certain
185,completion,complet
186,joy,joy
187,flow,flow
188,wholeness,whole
189,As,As
190,individuals,individu
191,come,come
192,greater,greater
193,sense,sens
194,assist,assist
195,raising,rais
196,well,well
197,cup,cup
198,full,full
199,available,avail
200,others,other
201,This,thi
202,lifetime,lifetim
203,offers,offer
204,grand,grand
205,opportunity,opportun
206,awareness,awar
207,happiness,happi
208,seedlings,seedl
209,forerunners,forerunn
210,plowing,plow
211,way,way
212,souls,soul
213,embody,embodi
214,take,take
215,Greatest,greatest
216,Party,parti
217,experienced,experienc
218,thousands,thousand
219,Golden,golden
