,word,lemma
0,I,I
1,shame,shame
2,A,A
3,days,day
4,ago,ago
5,looking,look
6,emulators,emul
7,web,web
8,Finding,find
9,free,free
10,Gameboy,gameboy
11,emulator,emul
12,proved,prove
13,almost,almost
14,impossible,imposs
15,found,found
16,urlLink,urllink
17,Java,java
18,Other,other
19,lack,lack
20,sounds,sound
21,quite,quit
22,amazing,amaz
23,started,start
24,programming,program
25,servlets,servlet
26,JavaServer,javaserv
27,Pages,page
28,recently,recent
29,code,code
30,understandable,understand
31,clean,clean
32,As,As
33,applets,applet
34,try,tri
35,run,run
36,Mac,mac
37,crashed,crash
38,IE,IE
39,5,5
40,The,the
41,next,next
42,discovery,discoveri
43,No,No
44,cash,cash
45,With,with
46,name,name
47,like,like
48,thinking,think
49,Five,five
50,minutes,minut
51,playing,play
52,Pokemon,pokemon
53,game,game
54,quits,quit
55,program,program
56,pops,pop
57,Pay,pay
58,us,us
59,get,get
60,time,time
61,Bastards,bastard
62,Didn,didn
63,say,say
64,Well,well
65,yes,ye
66,reason,reason
67,wanted,want
68,play,play
69,And,and
70,put,put
71,8,8
72,hours,hour
73,Silver,silver
74,past,past
75,three,three
76,Does,doe
77,mean,mean
78,way,way
79,circumvent,circumv
80,minute,minut
81,rule,rule
82,Want,want
83,copy,copi
84,Come,come
