,word,stem
0,Mindjack,mindjack
1,T,T
2,shirts,shirt
3,urlLink,urllink
4,available,avail
5,These,these
6,high,high
7,quality,qualiti
8,genuine,genuin
9,screenprinted,screenprint
10,Cafe,cafe
11,Press,press
12,stuff,stuff
13,Thanks,thank
14,Brunetto,brunetto
15,If,If
16,looking,look
17,get,get
18,printed,print
19,I,I
20,highly,highli
21,recommend,recommend
22,Also,also
23,coffee,coffe
24,mugs,mug
25,featuring,featur
26,illustration,illustr
27,Matt,matt
28,Hinrichs,hinrich
29,ones,one
30,Please,pleas
31,buy,buy
