,word,lemma
0,Yet,yet
1,another,anoth
2,TV,TV
3,Channel,channel
4,This,thi
5,time,time
6,called,call
7,Zoom,zoom
8,comes,come
9,Times,time
10,group,group
11,Publishers,publish
12,India,india
13,Economic,econom
14,Indiatimes,indiatim
15,Femina,femina
16,channel,channel
17,probably,probabl
18,launched,launch
19,end,end
20,month,month
21,28th,28th
22,August,august
23,tentative,tent
24,date,date
25,Professed,profess
26,aimed,aim
27,urban,urban
28,young,young
29,hip,hip
30,happening,happen
31,supposed,suppos
32,appeal,appeal
33,consuming,consum
34,public,public
35,Some,some
36,programs,program
37,come,come
38,Page,page
39,3,3
40,If,If
41,house,hous
42,program,program
43,Not,not
44,Just,just
45,The,the
46,opposite,opposit
47,Item,item
48,Number,number
49,Girl,girl
50,hunt,hunt
51,After,after
52,pop,pop
53,stars,star
54,film,film
55,finally,final
56,interesting,interest
57,number,number
58,girls,girl
59,I,I
60,getting,get
61,see,see
62,pilots,pilot
63,next,next
64,week,week
65,full,full
66,reviews,review
