,word,stem
0,almost,almost
1,40,40
2,going,go
3,14,14
4,weigh,weigh
5,240,240
6,blood,blood
7,sugar,sugar
8,high,high
9,close,close
10,200,200
11,losing,lose
12,hair,hair
13,thanks,thank
14,hormones,hormon
15,last,last
16,week,week
17,optomitrist,optomitrist
18,said,said
19,keep,keep
20,8,8
21,years,year
22,retinopathy,retinopathi
23,sure,sure
24,exactly,exactli
25,dosn,dosn
26,sound,sound
27,good,good
28,So,So
29,I,I
30,begin,begin
31,atkins,atkin
32,plan,plan
33,medication,medic
34,therapy,therapi
35,sort,sort
36,exercise,exercis
37,sorry,sorri
38,sol,sol
39,blog,blog
40,journey,journey
41,begins,begin
42,one,one
43,step,step
