,word,stem
0,RIGHT,right
1,NOW,now
2,letting,let
3,come,come
4,go,go
5,flow,flow
6,without,without
7,regard,regard
8,time,time
9,spaces,space
10,us,us
11,even,even
12,words,word
13,dreams,dream
14,gentle,gentl
15,strength,strength
16,learning,learn
17,direct,direct
18,waves,wave
19,sink,sink
20,soar,soar
21,rise,rise
22,crest,crest
23,soft,soft
24,back,back
25,petals,petal
26,times,time
27,right,right
28,balance,balanc
29,towards,toward
30,upwards,upward
31,middle,middl
32,path,path
33,casting,cast
34,rings,ring
35,water,water
