,word,lemma
0,This,thi
1,type,type
2,raid,raid
3,contrary,contrari
4,way,way
5,community,commun
6,wants,want
7,police,polic
8,conduct,conduct
9,The,the
10,deployment,deploy
11,SWAT,swat
12,units,unit
13,limited,limit
14,extraordinary,extraordinari
15,circumstances,circumst
16,hostage,hostag
17,situation,situat
18,sniper,sniper
19,bomb,bomb
20,threat,threat
21,We,We
22,hope,hope
23,Eugene,eugen
24,follow,follow
25,paths,path
26,several,sever
27,cities,citi
28,reign,reign
29,abuses,abus
30,perpetuated,perpetu
31,rogue,rogu
32,agencies,agenc
33,There,there
34,deep,deep
35,sense,sens
36,betrayal,betray
37,loss,loss
38,trust,trust
39,believed,believ
40,supposed,suppos
41,protect,protect
42,safety,safeti
43,Constitutional,constitut
44,rights,right
45,Instead,instead
46,attacked,attack
47,us,us
48,machine,machin
49,guns,gun
50,without,without
51,cause,caus
52,They,they
53,destroyed,destroy
54,security,secur
55,How,how
56,ever,ever
57,feel,feel
58,safe,safe
59,urlLink,urllink
60,What,what
61,happening,happen
62,country,countri
63,via,via
64,Hive,hive
