,word,lemma
0,Out,out
1,Town,town
2,Suit,suit
3,Waiting,wait
4,others,other
5,join,join
6,meeting,meet
7,I,I
8,look,look
9,shoulder,shoulder
10,suspicious,suspici
11,type,type
12,poetry,poetri
13,corporate,corpor
14,suit,suit
15,coffee,coffe
16,hand,hand
17,Later,later
18,attendees,attende
19,arrive,arriv
20,two,two
21,sets,set
22,eyes,eye
23,looking,look
24,leadership,leadership
25,direction,direct
26,want,want
27,get,get
28,paper,paper
29,barely,bare
30,able,abl
31,contain,contain
32,need,need
33,explain,explain
34,There,there
35,handouts,handout
36,brochures,brochur
37,scattered,scatter
38,nobody,nobodi
39,knows,know
40,going,go
41,account,account
42,watching,watch
43,inspiration,inspir
44,way,way
45,draws,draw
46,wobbly,wobbl
47,arrow,arrow
48,daytimer,daytim
49,laugh,laugh
50,hairflip,hairflip
51,combo,combo
52,woman,woman
53,across,across
54,beautiful,beauti
55,lost,lost
56,23,23
57,taking,take
58,control,control
59,setting,set
60,expectations,expect
61,senior,senior
62,member,member
63,table,tabl
64,time,time
65,distractions,distract
66,Moments,moment
67,later,later
68,cell,cell
69,phones,phone
70,ring,ring
71,adjourned,adjourn
72,open,open
73,back,back
74,laptop,laptop
