,word,stem
0,urlLink,urllink
1,Macedonia,macedonia
2,Pamphlet,pamphlet
3,Raises,rais
4,Ethnic,ethnic
5,Tensions,tension
6,Human,human
7,Rights,right
8,Watch,watch
9,Press,press
10,release,releas
11,June,june
12,25,25
13,2001,2001
14,MACEDONIA,macedonia
15,PARAMILITARY,paramilitari
16,2000,2000
17,ORDER,order
18,We,We
19,order,order
20,Shiptars,shiptar
21,derogatory,derogatori
22,term,term
23,ethnic,ethnic
24,Albanians,albanian
25,tr,tr
26,objects,object
27,sale,sale
28,shopkeepers,shopkeep
29,around,around
30,Kwantaskhi,kwantaskhi
31,bazaar,bazaar
32,leave,leav
33,within,within
34,three,three
35,days,day
36,Aracinovo,aracinovo
37,deadline,deadlin
38,24,24
39,hours,hour
40,After,after
41,shops,shop
42,burned,burn
43,someone,someon
44,tries,tri
45,protect,protect
46,killed,kill
47,without,without
48,warning,warn
49,inform,inform
50,Macedonian,macedonian
51,republic,republ
52,every,everi
53,police,polic
54,officer,offic
55,soldier,soldier
56,100,100
57,citizenship,citizenship
58,took,took
59,1994,1994
60,For,for
61,disabled,disabl
62,50,50
63,wounded,wound
64,10,10
65,matter,matter
66,gender,gender
67,age,age
68,got,got
69,year,year
70,midnight,midnight
71,start,start
72,cleansing,cleans
73,The,the
74,Longest,longest
75,Night,night
76,courtesy,courtesi
77,Paramilitary,paramilitari
