,word,lemma
0,urlLink,urllink
1,Questioning,question
2,History,histori
3,The,the
4,social,social
5,studies,studi
6,chairwoman,chairwoman
7,Arkansas,arkansa
8,middle,middl
9,school,school
10,I,I
11,employed,employ
12,greeted,greet
13,first,first
14,day,day
15,service,servic
16,one,one
17,question,question
18,Had,had
19,seen,seen
20,Patriot,patriot
21,foolishly,foolishli
22,ventured,ventur
23,honest,honest
24,assessment,assess
25,film,film
26,emotionally,emot
27,manipulative,manipul
28,cavalier,cavali
29,historical,histor
30,content,content
31,turned,turn
32,mid,mid
33,stream,stream
34,slow,slow
35,motion,motion
36,grimace,grimac
37,drew,drew
38,lips,lip
39,unpleasant,unpleas
40,pucker,pucker
41,She,she
42,shocked,shock
43,disgusted,disgust
44,For,for
45,Revolutionary,revolutionari
46,War,war
47,exactly,exactli
48,planned,plan
49,present,present
50,played,play
51,video,video
52,classes,class
