,word,stem
0,forgot,forgot
1,take,take
2,meds,med
3,noon,noon
4,helluva,helluva
5,time,time
6,t1,t1
7,install,instal
8,beautiful,beauti
9,ha,ha
10,best,best
11,western,western
12,also,also
13,didnt,didnt
14,eat,eat
15,anything,anyth
16,4,4
17,cheese,chees
18,sticks,stick
19,kool,kool
20,aid,aid
21,morning,morn
22,carbs,carb
23,looked,look
24,apt,apt
25,mom,mom
26,lettuce,lettuc
27,wrapped,wrap
28,swiss,swiss
29,ham,ham
30,sammy,sammi
31,3,3
32,home,home
33,took,took
34,evenng,evenng
35,orange,orang
36,roughy,roughi
37,inner,inner
38,cuke,cuke
39,dressing,dress
40,6,6
41,going,go
42,make,make
43,miso,miso
44,perrier,perrier
45,koolaid,koolaid
46,equals,equal
47,yummy,yummi
48,soda,soda
49,patent,patent
50,blend,blend
51,8,8
52,packets,packet
53,equal,equal
54,splenda,splenda
55,per,per
56,unsweeteened,unsweeteen
57,package,packag
