,word,stem
0,urlLink,urllink
1,Powered,power
2,Exoskeletons,exoskeleton
3,In,In
4,The,the
5,Near,near
6,Future,futur
7,Wearing,wear
8,device,devic
9,built,built
10,DARPA,darpa
11,specs,spec
12,grunt,grunt
13,without,without
14,grunting,grunt
15,could,could
16,heft,heft
17,400,400
18,pounds,pound
19,including,includ
20,bigger,bigger
21,weapons,weapon
22,bulletproof,bulletproof
23,armor,armor
24,better,better
25,communications,commun
26,devices,devic
27,food,food
28,remain,remain
29,continuously,continu
30,active,activ
31,least,least
32,four,four
33,hours,hour
34,optimized,optim
35,combat,combat
36,tasks,task
37,running,run
38,much,much
39,faster,faster
40,ordinary,ordinari
41,humans,human
42,jumping,jump
43,fences,fenc
44,picking,pick
45,rubble,rubbl
46,rescue,rescu
47,efforts,effort
48,Add,add
49,soupon,soupon
50,artificial,artifici
51,intelligence,intellig
52,suit,suit
53,save,save
54,wearer,wearer
55,wounded,wound
56,You,you
57,send,send
58,command,command
59,take,take
60,guy,guy
61,home,home
62,says,say
63,Stephen,stephen
64,Jacobsen,jacobsen
65,CEO,ceo
66,Sarcos,sarco
