,word,lemma
0,Since,sinc
1,I,I
2,started,start
3,working,work
4,normal,normal
5,job,job
6,7,7
7,AM,AM
8,4,4
9,PM,PM
10,Monday,monday
11,Friday,friday
12,going,go
13,bed,bed
14,11,11
15,latest,latest
16,yeah,yeah
17,soy,soy
18,un,un
19,perdedor,perdedor
20,This,thi
21,morning,morn
22,second,second
23,half,half
24,A,A
25,certification,certif
26,exam,exam
27,So,So
28,instead,instead
29,studying,studi
30,last,last
31,night,night
32,went,went
33,bar,bar
34,drank,drank
35,2,2
36,pints,pint
37,urlLink,urllink
38,Bass,bass
39,empty,empti
40,stomach,stomach
41,drunk,drunk
42,around,around
43,12,12
44,30,30
45,study,studi
46,still,still
47,passed,pass
48,Ahh,ahh
49,college,colleg
50,life,life
