,word,stem
0,The,the
1,Register,regist
2,offers,offer
3,mad,mad
4,linkage,linkag
5,today,today
6,urlLink,urllink
7,Monday,monday
8,night,night
9,Single,singl
10,Club,club
11,Apple,appl
12,Real,real
13,People,peopl
14,Sun,sun
15,low,low
16,end,end
17,server,server
18,fight,fight
19,Intel,intel
20,delivers,deliv
21,Cherrystone,cherryston
22,UltraSparc,ultrasparc
23,III,iii
24,servers,server
25,Apache,apach
26,admins,admin
27,screwed,screw
28,premature,prematur
29,vuln,vuln
30,report,report
31,I,I
32,would,would
33,attach,attach
34,insightful,insight
35,commentary,commentari
36,got,got
37,swamped,swamp
38,work,work
