,word,lemma
0,Wired,wire
1,report,report
2,The,the
3,Internet,internet
4,still,still
5,functions,function
6,Saturday,saturday
7,midnight,midnight
8,far,far
9,Blaster,blaster
10,worm,worm
11,failed,fail
12,bring,bring
13,Microsoft,microsoft
14,site,site
15,network,network
16,cause,caus
17,mischief,mischief
18,planned,plan
19,says,say
20,problem,problem
21,warns,warn
22,individual,individu
23,computers,comput
24,remain,remain
25,vulnerable,vulner
26,patched,patch
27,When,when
28,comp,comp
29,fits,fit
30,last,last
31,monday,monday
32,I,I
33,wondering,wonder
34,hell,hell
35,happening,happen
36,It,It
37,blaster,blaster
38,course,cours
39,fortunately,fortun
40,another,anoth
41,OS,OS
42,installed,instal
43,got,got
44,web,web
45,downloaded,download
46,patch,patch
47,back,back
48,running,run
49,time,time
50,flat,flat
51,D,D
