,word,stem
0,Ok,Ok
1,I,I
2,updated,updat
3,moblogging,moblog
4,gallery,galleri
5,without,without
6,posting,post
7,Bad,bad
8,Mike,mike
9,Here,here
10,rundown,rundown
11,updates,updat
12,Katherine,katherin
13,natural,natur
14,habitat,habitat
15,Starbucks,starbuck
16,urlLink,urllink
17,A,A
18,store,store
19,called,call
20,Lovers,lover
21,Package,packag
22,Redmond,redmond
23,Lovely,love
24,Jamie,jami
25,killing,kill
26,time,time
27,airport,airport
28,since,sinc
29,NWA,nwa
30,forgot,forgot
31,fly,fli
32,luggage,luggag
33,The,the
34,Jimmy,jimmi
35,John,john
36,menu,menu
37,work,work
38,art,art
39,Alissa,alissa
40,Dual,dual
41,works,work
42,Megan,megan
43,looking,look
44,holy,holi
45,ever,ever
46,My,My
47,second,second
48,favorite,favorit
49,mexican,mexican
50,wrestler,wrestler
51,Emily,emili
52,Lahtinen,lahtinen
53,old,old
54,girlfriend,girlfriend
55,ran,ran
56,recent,recent
57,trip,trip
58,back,back
59,Detroit,detroit
60,wonder,wonder
61,movie,movi
62,going,go
63,see,see
64,Crappy,crappi
65,suit,suit
66,Check,check
67,Old,old
68,model,model
69,Porsche,porsch
70,Talking,talk
71,cell,cell
72,phone,phone
73,times,time
74,Sleazy,sleazi
75,lawyer,lawyer
76,Of,Of
77,course,cours
78,Joe,joe
79,Amer,amer
80,Leah,leah
81,Yes,ye
82,shirt,shirt
83,says,say
84,If,If
85,tits,tit
86,tires,tire
87,gonna,gonna
88,give,give
89,trouble,troubl
90,saw,saw
91,public,public
