,word,stem
0,As,As
1,much,much
2,I,I
3,dislike,dislik
4,indulging,indulg
5,flame,flame
6,war,war
7,urlLink,urllink
8,poor,poor
9,loser,loser
10,seems,seem
11,fan,fan
12,following,follow
13,Further,further
14,claims,claim
15,admire,admir
16,respect,respect
17,people,peopl
18,argue,argu
19,logically,logic
20,without,without
21,getting,get
22,petty,petti
23,personal,person
24,also,also
25,admit,admit
26,defeat,defeat
27,graciously,gracious
28,lose,lose
29,argument,argument
30,fair,fair
31,square,squar
32,hear,hear
33,arguments,argument
34,stating,state
35,instead,instead
36,blindly,blindli
37,sticking,stick
38,stand,stand
39,hope,hope
40,person,person
41,HAH,hah
42,He,He
43,like,like
44,fact,fact
45,google,googl
46,bombed,bomb
47,D,D
48,In,In
49,retrospect,retrospect
50,term,term
51,apt,apt
52,since,sinc
53,definitely,definit
54,Okay,okay
55,repeating,repeat
56,Link,link
