,word,lemma
0,I,I
1,watching,watch
2,TV,TV
3,past,past
4,weekend,weekend
5,staying,stay
6,Grandmother,grandmoth
7,The,the
8,US,US
9,government,govern
10,really,realli
11,bringing,bring
12,What,what
13,happening,happen
14,saw,saw
15,speech,speech
16,given,given
17,Aaron,aaron
18,McGruder,mcgruder
19,CSPAN,cspan
20,inspired,inspir
21,Change,chang
22,must,must
23,come,come
24,going,go
25,happen,happen
26,bring,bring
27,people,peopl
28,together,togeth
29,make,make
30,difference,differ
31,Who,who
32,activist,activist
33,feel,feel
34,like,like
35,eloquent,eloqu
36,enough,enough
37,express,express
38,feelings,feel
39,adequately,adequ
40,It,It
41,frustrating,frustrat
42,hell,hell
43,Links,link
44,urlLink,urllink
45,Protest,protest
46,Graphics,graphic
47,Practical,practic
48,tools,tool
49,use,use
50,upcoming,upcom
51,political,polit
52,actions,action
