,word,lemma
0,last,last
1,night,night
2,went,went
3,lush,lush
4,barroom,barroom
5,kind,kind
6,cool,cool
7,afterwards,afterward
8,kellys,kelli
9,apartment,apart
10,attempted,attempt
11,watch,watch
12,fight,fight
13,club,club
14,left,left
15,came,came
16,home,home
17,let,let
18,capone,capon
19,outside,outsid
20,got,got
21,bit,bit
22,ants,ant
23,give,give
24,bath,bath
25,6,6
26,fun,fun
27,mike,mike
28,called,call
29,wanted,want
30,ride,ride
31,end,end
32,going,go
33,bed,bed
34,like,like
35,7,7
36,morning,morn
37,sucked,suck
38,today,today
39,see,see
40,anchor,anchor
41,man,man
42,heading,head
43,downtown,downtown
44,pontiac,pontiac
45,techofest,techofest
46,blast,blast
47,excited,excit
48,anyways,anyway
49,goes,goe
50,bye,bye
51,kiss,kiss
52,butterflys,butterfli
53,future,futur
54,look,look
55,eyes,eye
56,touch,touch
57,hand,hand
58,feel,feel
59,hes,he
60,lay,lay
61,play,play
62,hair,hair
63,ever,ever
64,gone,gone
65,wishing,wish
66,fuck,fuck
67,think,think
68,wish,wish
69,sometimes,sometim
70,still,still
71,sally,salli
72,steve,steve
73,holds,hold
74,gently,gentli
75,rub,rub
76,sides,side
77,fingers,finger
78,know,know
79,cares,care
80,drive,drive
81,car,car
82,destination,destin
83,far,far
84,would,would
85,move,move
86,2,2
87,different,differ
88,states,state
89,stay,stay
90,sacarafice,sacarafic
91,entire,entir
92,life,life
93,felt,felt
94,right,right
95,true,true
96,miss,miss
97,comfort,comfort
98,waking,wake
99,caring,care
100,gets,get
101,read,read
102,book,book
103,face,face
104,goto,goto
105,dreams,dream
106,place,place
107,wonder,wonder
108,thinking,think
109,much,much
110,hear,hear
111,song,song
112,want,want
113,say,say
114,good,good
115,times,time
116,scream,scream
117,year,year
118,ago,ago
119,could,could
120,go,go
121,back,back
122,moon,moon
123,love,love
124,kisses,kiss
125,hugs,hug
126,im,im
127,fucking,fuck
128,even,even
129,care,care
130,hugging,hug
131,butterflies,butterfli
132,coverup,coverup
133,really,realli
134,inside,insid
