,word,lemma
0,pondered,ponder
1,today,today
2,offer,offer
3,realized,realiz
4,even,even
5,100,100
6,positive,posit
7,day,day
8,call,call
9,Memorial,memori
10,Day,day
11,signifies,signifi
12,I,I
13,research,research
14,important,import
15,many,mani
16,families,famili
17,america,america
18,unable,unabl
19,smell,smell
20,speak,speak
21,hear,hear
22,touch,touch
23,loved,love
24,ones,one
25,due,due
26,loosing,loos
27,war,war
28,former,former
29,soldier,soldier
30,suppose,suppos
31,ever,ever
32,died,die
33,combat,combat
34,would,would
35,want,want
36,remembered,rememb
37,one,one
38,occasion,occas
39,year,year
40,birthday,birthday
41,sad,sad
42,really,realli
43,drive,drive
44,streets,street
45,turn,turn
46,radio,radio
47,holiday,holiday
48,become,becom
49,recognized,recogn
50,4,4
51,party,parti
52,intended,intend
53,meaning,mean
54,guilty,guilti
55,course,cours
56,attempted,attempt
57,weekend,weekend
58,sit,sit
59,reflect,reflect
60,things,thing
61,try,tri
62,remain,remain
63,perceptive,percept
64,peoples,peopl
65,memorial,memori
66,weekends,weekend
67,almost,almost
68,saddens,sadden
69,think,think
70,family,famili
71,lost,lost
72,love,love
73,whether,whether
74,decades,decad
75,ago,ago
76,recently,recent
77,see,see
78,slumber,slumber
79,every,everi
80,smiling,smile
81,great,great
82,time,time
83,enjoying,enjoy
84,wishing,wish
85,could,could
86,thing,thing
87,sharing,share
88,take,take
89,away,away
90,haunting,haunt
91,disturbing,disturb
92,creepy,creepi
93,feeling,feel
94,consumed,consum
95,club,club
96,promotions,promot
97,stations,station
98,taking,take
99,purpose,purpos
100,converting,convert
101,sort,sort
102,lucrative,lucr
103,toss,toss
104,make,make
105,money,money
106,promote,promot
107,lucky,lucki
108,able,abl
109,celebrate,celebr
110,back,back
111,particular,particular
112,unfortunate,unfortun
113,share,share
114,luck,luck
115,raise,rais
116,flags,flag
117,start,start
118,grill,grill
119,crack,crack
120,beer,beer
121,started,start
122,celebration,celebr
123,society,societi
124,sight,sight
125,hope,hope
126,possibly,possibl
127,next,next
128,first,first
129,step,step
130,towards,toward
131,actually,actual
132,making,make
133,reserving,reserv
134,truly,truli
135,independence,independ
136,cool,cool
137,quote,quot
138,found,found
139,Soldier,soldier
140,rest,rest
141,Thy,thi
142,warfare,warfar
143,er,er
144,Sleep,sleep
145,sleep,sleep
146,knows,know
147,breaking,break
148,Dream,dream
149,battled,battl
150,fields,field
151,Days,day
152,danger,danger
153,nights,night
154,waking,wake
155,Sir,sir
156,Walter,walter
157,Scott,scott
158,urlLink,urllink
159,goodnight,goodnight
