,word,lemma
0,Yes,ye
1,urlLink,urllink
2,Redhat,redhat
3,Linux,linux
4,7,7
5,0,0
6,able,abl
7,download,download
8,The,the
9,FTP,ftp
10,site,site
11,bogged,bog
12,even,even
13,mirror,mirror
14,sites,site
15,necessary,necessari
16,files,file
17,Even,even
18,support,support
19,paying,pay
20,customers,custom
21,access,access
22,busy,busi
23,I,I
24,successfully,success
25,connected,connect
26,one,one
27,RH,RH
28,CD,CD
29,image,imag
30,ISOs,iso
31,wanted,want
32,99,99
33,older,older
34,distributions,distribut
35,fail,fail
36,way,way
37,hardware,hardwar
38,figured,figur
39,would,would
40,hope,hope
41,brand,brand
42,new,new
43,version,version
44,When,when
45,get,get
46,find,find
