,word,lemma
0,urlLink,urllink
1,The,the
2,Children,children
3,Story,stori
4,play,play
5,praises,prais
6,patriotism,patriot
7,judges,judg
8,saw,saw
9,teens,teen
10,cutting,cut
11,American,american
12,flag,flag
13,For,for
14,10,10
15,years,year
16,clear,clear
17,desecration,desecr
18,statutes,statut
19,unconstitutional,unconstitut
20,What,what
21,especially,especi
22,ironic,iron
23,pro,pro
24,democracy,democraci
25,anti,anti
26,totalitarianism,totalitarian
27,yet,yet
28,punished,punish
29,using,use
30,example,exampl
31,done,done
32,totalitarian,totalitarian
33,society,societi
34,via,via
35,Chidren,chidren
36,A,A
37,lot,lot
38,people,peopl
39,referred,refer
40,book,book
41,backdrop,backdrop
42,Cold,cold
43,War,war
44,sad,sad
45,thing,thing
46,since,sinc
47,end,end
48,warnings,warn
49,become,becom
50,MORE,more
51,less,less
52,pertinent,pertin
53,indeed,inde
54,say,say
55,something,someth
56,stupid,stupid
57,hard,hard
58,left,left
59,used,use
60,ruse,ruse
61,Communism,commun
62,collapsed,collaps
63,inject,inject
64,values,valu
65,us,us
66,like,like
67,bacillus,bacillu
68,back,back
69,door,door
70,BWAHAHAHAHA,bwahahahaha
71,Seems,seem
72,novel,novel
73,brings,bring
74,idiot,idiot
75,You,you
76,know,know
