,word,lemma
0,urlLink,urllink
1,Libertythink,libertythink
2,Protest,protest
3,today,today
4,outside,outsid
5,Bohemian,bohemian
6,Grove,grove
7,On,On
8,Saturday,saturday
9,2,2
10,000,000
11,CEOs,ceo
12,politicos,politico
13,arty,arti
14,types,type
15,arrived,arriv
16,cool,cool
17,redwoods,redwood
18,lily,lili
19,choked,choke
20,lake,lake
21,famous,famou
22,Russian,russian
23,River,river
24,playground,playground
25,powerful,power
26,Club,club
27,They,they
28,say,say
29,place,place
30,seen,seen
31,America,america
32,July,juli
33,Except,except
34,course,cours
35,see,see
36,Wall,wall
37,Street,street
38,Journal,journal
39,names,name
40,Grovers,grover
41,Members,member
42,instructed,instruct
43,talk,talk
44,goes,goe
