,word,stem
0,isnt,isnt
1,bad,bad
2,less,less
3,40,40
4,min,min
5,since,sinc
6,finished,finish
7,meal,meal
8,california,california
9,culinary,culinari
10,acadamy,acadami
11,young,young
12,cousins,cousin
13,class,class
14,hosted,host
15,luau,luau
16,breaded,bread
17,shrimp,shrimp
18,lobster,lobster
19,salad,salad
20,teriayaki,teriayaki
21,chicken,chicken
22,roast,roast
23,pork,pork
24,three,three
25,lamb,lamb
26,loin,loin
27,chops,chop
28,veggies,veggi
29,well,well
30,several,sever
31,bites,bite
32,various,variou
33,desserts,dessert
34,probably,probabl
35,intook,intook
36,least,least
37,50,50
38,carbs,carb
39,didnt,didnt
40,eat,eat
41,bread,bread
42,entire,entir
43,dessert,dessert
44,maintained,maintain
45,I,I
46,went,went
47,starbucks,starbuck
48,mom,mom
49,blackiced,blackic
50,tea,tea
51,cream,cream
52,2,2
53,got,got
54,spat,spat
55,blah,blah
56,else,els
57,new,new
58,simmmer,simmmer
59,walked,walk
60,home,home
