,frequency
Induction,1
on,5
Monday,1
was,5
in,5
a,10
building,1
right,1
opposite,1
the,14
urlLink,6
gherkin,1
If,1
I,14
d,1
known,1
would,1
have,3
taken,1
my,5
camera,1
had,3
bit,3
of,6
time,1
to,12
kill,1
after,1
getting,2
off,1
train,1
so,4
went,2
for,4
wander,1
around,1
city,1
So,1
ve,1
been,1
Cambridge,1
office,1
3,1
days,1
now,1
The,1
job,1
is,4
good,3
and,6
people,1
friendly,1
There,1
no,1
tuckshop,1
which,2
will,1
be,1
waistline,1
but,4
currently,1
m,2
craving,1
snacks,1
My,1
HDD,1
case,2
arrived,1
Tuesday,3
few,1
problems,1
at,2
first,1
it,3
working,1
with,1
aluminum,1
once,1
added,1
card,1
under,1
circuit,1
board,1
act,1
as,2
insulation,1
worked,1
fine,1
It,1
really,3
small,1
hardly,1
bigger,1
than,1
2,2
5,1
drive,3
works,1
well,1
Also,1
arrive,1
adoption,1
certificate,1
gibbon,2
NCorp,1
adopted,1
me,2
remind,1
them,1
leaving,1
gift,1
sure,1
that,2
part,1
share,1
whole,2
troop,1
gibbons,1
like,1
think,1
there,1
one,1
s,2
mine,1
called,1
him,1
Dobbo,1
Andy,2
Anita,2
came,1
dinner,2
night,1
After,1
proceedings,1
kind,1
deteriorated,1
into,1
Kirsten,1
playing,1
drums,1
while,1
tried,1
fix,1
sparc,1
station,1
Much,1
fun,1
by,1
all,1
Yesterday,1
Labhaoise,4
passed,1
her,2
driving,1
test,1
K,2
when,1
look,1
cars,1
together,1
Pete,3
see,1
Shrek,1
evening,1
going,1
us,2
home,1
then,1
lights,2
car,2
broke,1
again,1
he,1
drove,1
back,2
our,1
house,2
fixed,1
could,1
their,1
