,frequency
About,1
to,5
go,1
t,1
bed,1
late,2
again,1
got,1
sucked,1
into,1
another,1
night,1
film,2
Tonight,2
was,4
urlLink,2
Maybe,1
Baby,1
It,2
really,1
good,1
made,2
me,2
think,2
but,2
not,1
about,2
babies,1
The,1
guy,1
screws,1
up,1
his,1
marriage,1
and,5
it,1
making,1
sure,1
everyday,1
that,3
mine,1
is,1
tip,1
top,1
If,1
I,7
m,1
honest,1
there,1
are,3
areas,1
we,4
just,1
getting,1
by,1
in,3
so,4
need,1
resolve,1
sort,1
them,1
out,2
now,1
before,1
they,2
a,6
problem,1
In,1
the,6
both,1
keep,1
diaries,1
thought,1
should,1
blog,1
tonight,1
Weekend,1
hectic,1
great,1
fun,1
Not,1
long,1
ago,1
k,1
had,1
work,1
on,2
spending,1
time,1
with,1
other,1
people,1
as,1
couple,1
This,1
weekend,1
never,1
ate,2
alone,1
except,1
breakfast,1
K,2
P,1
went,3
for,3
very,1
breif,1
trip,1
river,2
saturday,1
durring,1
gap,1
weather,1
stripped,1
off,1
swim,1
love,1
her,1
much,1
dinner,1
lovely,1
evening,1
first,1
weeks,1
at,1
Bridge,1
sat,1
outside,1
next,1
