,word,stem
0,urlLink,urllink
1,The,the
2,Psychology,psycholog
3,Behind,behind
4,Mass,mass
5,Subservience,subservi
6,Tyranny,tyranni
7,reality,realiti
8,American,american
9,people,peopl
10,individuals,individu
11,lost,lost
12,courage,courag
13,government,govern
14,prefers,prefer
15,way,way
16,fearful,fear
17,easier,easier
18,rule,rule
19,courageous,courag
20,one,one
21,But,but
22,Americans,american
23,wish,wish
24,lose,lose
25,self,self
26,image,imag
27,So,So
28,confronted,confront
29,situation,situat
30,demanding,demand
31,challenge,challeng
32,gone,gone
33,wrong,wrong
34,simply,simpli
35,pretend,pretend
36,exist,exist
37,Cherished,cherish
38,illusions,illus
39,supercede,superced
40,hard,hard
41,via,via
