,word,lemma
0,urlLink,urllink
1,Biological,biolog
2,weapons,weapon
3,Remote,remot
4,detection,detect
5,bioweapons,bioweapon
6,soon,soon
7,useful,use
8,event,event
9,attack,attack
10,At,At
11,forefront,forefront
12,military,militari
13,research,research
14,area,area
15,America,america
16,Defence,defenc
17,Advanced,advanc
18,Research,research
19,Projects,project
20,Agency,agenc
21,DARPA,darpa
22,Some,some
23,projects,project
24,imitate,imit
25,human,human
26,immune,immun
27,system,system
28,create,creat
29,artificial,artifici
30,sensor,sensor
31,US,US
32,soldiers,soldier
33,may,may
34,faulty,faulti
35,gear,gear
36,equipped,equip
37,latest,latest
38,protective,protect
39,equipment,equip
40,chemical,chemic
41,biological,biolog
42,attacks,attack
43,action,action
44,Iraq,iraq
45,Senators,senat
46,non,non
47,partisan,partisan
48,government,govern
49,office,offic
50,warned,warn
51,The,the
52,invisible,invis
53,foe,foe
54,No,No
55,country,countri
56,able,abl
57,sustain,sustain
58,powerful,power
59,bio,bio
60,terrorist,terrorist
61,even,even
62,Remember,rememb
63,anthrax,anthrax
64,last,last
65,year,year
66,11,11
67,people,peopl
68,infected,infect
69,five,five
70,died,die
71,Even,even
72,small,small
73,number,number
74,casualties,casualti
75,save,save
76,everyone,everyon
77,Just,just
78,imagine,imagin
79,big,big
