,word,stem
0,urlLink,urllink
1,U,U
2,S,S
3,prepares,prepar
4,possible,possibl
5,use,use
6,nukes,nuke
7,Iraq,iraq
8,Administration,administr
9,officials,offici
10,believe,believ
11,circumstances,circumst
12,nuclear,nuclear
13,arms,arm
14,may,may
15,offer,offer
16,way,way
17,destroy,destroy
18,deeply,deepli
19,buried,buri
20,targets,target
21,contain,contain
22,unconventional,unconvent
23,weapons,weapon
24,could,could
25,kill,kill
26,thousands,thousand
27,Some,some
28,argued,argu
29,blast,blast
30,radiation,radiat
31,effects,effect
32,strikes,strike
33,would,would
34,limited,limit
