,word,lemma
0,urlLink,urllink
1,The,the
2,Cybersecurity,cybersecur
3,Industrial,industri
4,Complex,complex
5,Who,who
6,secure,secur
7,America,america
8,computing,comput
9,resources,resourc
10,Here,here
11,brief,brief
12,list,list
13,organizations,organ
14,mentioned,mention
15,report,report
16,ranked,rank
17,formidable,formid
18,least,least
19,effectual,effectu
20,along,along
21,best,best
22,guesses,guess
23,marching,march
24,orders,order
25,Cyberterrorists,cyberterrorist
26,beware,bewar
27,This,thi
