,word,stem
0,WILLING,will
1,And,and
2,nowhere,nowher
3,everywhere,everywher
4,right,right
5,universe,univers
6,back,back
7,I,I
8,green,green
9,haired,hair
10,laughing,laugh
11,young,young
12,hanging,hang
13,swimming,swim
14,pool,pool
15,ladder,ladder
16,catching,catch
17,breath,breath
18,whispers,whisper
19,line,line
20,Every,everi
21,moment,moment
22,new,new
23,complexity,complex
24,almost,almost
25,understand,understand
26,without,without
27,You,you
28,remind,remind
29,much,much
30,every,everi
31,word,word
32,yes,ye
33,connection,connect
34,experience,experi
35,love,love
36,required,requir
37,tenderness,tender
38,know,know
39,everyone,everyon
40,gentle,gentl
41,stories,stori
42,The,the
43,magic,magic
44,convey,convey
45,possible,possibl
46,singing,sing
47,words,word
48,dancing,danc
49,steps,step
50,painted,paint
51,sidewalk,sidewalk
52,Take,take
53,arm,arm
54,willing,will
