,word,lemma
0,urlLink,urllink
1,Balsamic,balsam
2,Moon,moon
3,Phase,phase
4,Sign,sign
5,Element,element
6,Pisces,pisc
7,Water,water
8,Keyword,keyword
9,Disillusion,disillus
10,Intuition,intuit
11,strong,strong
12,emotions,emot
13,unpredictable,unpredict
14,returns,return
15,end,end
16,lunar,lunar
17,cycle,cycl
18,Remember,rememb
19,discontent,discont
20,reality,realiti
21,often,often
22,results,result
23,spiritual,spiritu
24,disconnection,disconnect
25,Now,now
26,time,time
27,review,review
28,collect,collect
29,wisdom,wisdom
30,work,work
31,done,done
32,strengthen,strengthen
33,spirituality,spiritu
34,compassion,compass
35,This,thi
36,balsamic,balsam
37,phase,phase
38,also,also
39,entire,entir
40,year,year
41,Complete,complet
42,yearly,yearli
43,take,take
44,stock,stock
45,inspires,inspir
46,Take,take
47,final,final
48,look,look
49,real,real
50,merely,mere
51,illusion,illus
52,Release,releas
53,provide,provid
54,good,good
55,fuel,fuel
56,Divine,divin
57,spark,spark
58,creativity,creativ
59,kindled,kindl
60,upcoming,upcom
61,Aries,ari
62,New,new
63,Get,get
64,ready,readi
65,energy,energi
66,shift,shift
67,The,the
68,one,one
69,beginning,begin
70,another,anoth
71,Keywords,keyword
72,transition,transit
73,release,releas
74,transformation,transform
75,renewal,renew
76,purity,puriti
77,It,It
78,must,must
79,let,let
80,go,go
81,everything,everyth
82,working,work
83,deal,deal
84,current,current
85,issues,issu
86,During,dure
87,reflect,reflect
88,passing,pass
89,prepare,prepar
90,new,new
91,Trust,trust
92,Collect,collect
93,Wisdom,wisdom
94,Envision,envis
95,Future,futur
96,important,import
97,separate,separ
98,others,other
99,clear,clear
100,intellect,intellect
101,negativity,neg
102,LET,let
103,GO,GO
104,Become,becom
105,still,still
106,meditate,medit
107,Sources,sourc
108,Moonsurfing,moonsurf
109,Zodiac,zodiac
110,Arts,art
111,Oracle,oracl
