,word,lemma
0,urlLink,urllink
1,Shatner,shatner
2,Esperanto,esperanto
3,Film,film
4,To,To
5,Air,air
6,Sci,sci
7,Fi,Fi
8,The,the
9,network,network
10,taking,take
11,bold,bold
12,risk,risk
13,airing,air
14,cursed,curs
15,film,film
16,After,after
17,release,releas
18,France,franc
19,1965,1965
20,art,art
21,house,hous
22,experiment,experi
23,lost,lost
24,30,30
25,years,year
26,In,In
27,span,span
28,time,time
29,movie,movi
30,cast,cast
31,crew,crew
32,experienced,experienc
33,several,sever
34,murders,murder
35,suicide,suicid
36,kidnapping,kidnap
37,Via,via
38,Atom,atom
39,Grid,grid
40,Curse,curs
41,Incubus,incubu
42,obscure,obscur
43,60s,60
44,horror,horror
45,William,william
46,terrorized,terror
47,murderous,murder
48,sea,sea
49,creatures,creatur
50,What,what
51,happened,happen
52,screen,screen
53,worse,wors
