,word,lemma
0,urlLink,urllink
1,The,the
2,Moon,moon
3,A,A
4,Propaganda,propaganda
5,Hoax,hoax
6,exist,exist
7,This,thi
8,lie,lie
9,Until,until
10,recently,recent
11,I,I
12,believed,believ
13,traditional,tradit
14,establishment,establish
15,view,view
16,moon,moon
17,But,but
18,thinking,think
19,person,person
20,untainted,untaint
21,biases,bias
22,imposed,impos
23,us,us
24,controlled,control
25,media,media
26,choice,choic
27,reach,reach
28,conclusion,conclus
29,faced,face
30,facts,fact
31,described,describ
32,account,account
33,via,via
