,word,lemma
0,urlLink,urllink
1,They,they
2,saved,save
3,Hitler,hitler
4,cock,cock
5,hid,hid
6,rock,rock
7,I,I
8,discovered,discov
9,last,last
10,night,night
11,even,even
12,believe,believ
13,eyes,eye
14,If,If
15,could,could
16,start,start
17,talk,talk
18,It,It
19,would,would
20,say,say
21,kill,kill
22,today,today
23,choose,choos
24,mate,mate
25,ask,ask
26,Sharon,sharon
27,Tate,tate
28,stuffed,stuf
29,Mengele,mengel
30,sock,sock
31,And,and
32,wants,want
33,Now,now
34,starting,start
35,get,get
36,hard,hard
37,planted,plant
38,backyard,backyard
39,Every,everi
40,kills,kill
41,dog,dog
42,loose,loos
43,scared,scare
44,Angry,angri
45,Samoans,samoan
