,word,lemma
0,urlLink,urllink
1,doorstep,doorstep
2,flesh,flesh
3,blood,blood
4,Oswald,oswald
5,used,use
6,headquarters,headquart
7,pamphleteering,pamphlet
8,office,offic
9,Guy,guy
10,Banisterformerly,banisterformerli
11,FBI,fbi
12,Naval,naval
13,Intelligence,intellig
14,recently,recent
15,Anti,anti
16,Communist,communist
17,League,leagu
18,Caribbean,caribbean
19,And,and
20,Then,then
21,one,one
22,bizarre,bizarr
23,ironies,ironi
24,five,five
25,hijackers,hijack
26,lived,live
27,motel,motel
28,right,right
29,outside,outsid
30,gates,gate
31,NSA,nsa
32,Early,earli
33,morning,morn
34,11,11
35,September,septemb
36,Hani,hani
37,Hanjour,hanjour
38,four,four
39,accomplices,accomplic
40,left,left
41,Valencia,valencia
42,Motel,motel
43,US,US
44,route,rout
45,1,1
46,way,way
47,Washington,washington
48,Dulles,dull
49,airport,airport
50,joined,join
51,stream,stream
52,employees,employe
53,heading,head
54,work,work
