,word,stem
0,Hello,hello
1,BCNM40,bcnm40
2,runs,run
3,finally,final
4,ended,end
5,smooth,smooth
6,win,win
7,Static,static
8,Congrats,congrat
9,gils,gil
10,already,alreadi
11,boxes,box
12,due,due
13,quick,quick
14,sell,sell
15,Ni,Ni
16,Wednesday,wednesday
17,hold,hold
18,XPing,xping
19,goodness,good
20,10pm,10pm
21,EDT,edt
22,usual,usual
23,Thursday,thursday
24,Off,off
25,Friday,friday
26,Genkai,genkai
27,1,1
28,madness,mad
29,head,head
30,last,last
31,mold,mold
32,papers,paper
33,Saturday,saturday
34,conclude,conclud
35,Explosure,explosur
36,bomb,bomb
37,coals,coal
38,Sunday,sunday
39,Between,between
40,keep,keep
41,hunting,hunt
42,keys,key
43,Fei,fei
44,Yin,yin
45,See,see
