,word,stem
0,ARGH,argh
1,urlLink,urllink
2,NASA,nasa
3,Shuts,shut
4,Down,down
5,X,X
6,33,33
7,34,34
8,Programs,program
9,I,I
10,could,could
11,care,care
12,less,less
13,International,intern
14,Space,space
15,Station,station
16,Alpha,alpha
17,scraps,scrap
18,reusable,reusabl
19,rocket,rocket
20,designs,design
21,DROOLING,drool
22,three,three
23,different,differ
24,times,time
25,weblog,weblog
26,alone,alon
27,Feb2000,feb2000
28,Mar2000,mar2000
29,Oct2000,oct2000
30,Time,time
31,start,start
32,building,build
