,word,lemma
0,breakfast,breakfast
1,late,late
2,2,2
3,eggs,egg
4,corned,corn
5,beef,beef
6,hash,hash
7,two,two
8,lo,lo
9,carb,carb
10,waffles,waffl
11,13,13
12,carbs,carb
13,total,total
14,lunch,lunch
15,avacado,avacado
16,8,8
17,flax,flax
18,seed,seed
19,tortilla,tortilla
20,chips,chip
21,10,10
22,Oooh,oooh
23,yummy,yummi
24,grape,grape
25,k00l,k00l
26,aid,aid
27,yup,yup
28,I,I
29,know,know
30,blog,blog
31,boring,bore
32,meant,meant
33,tracking,track
34,diary,diari
35,track,track
36,side,side
37,entertainment,entertain
38,HOWEVER,howev
39,would,would
40,like,like
41,revamp,revamp
42,bit,bit
43,somehow,somehow
44,include,includ
45,food,food
46,blood,blood
47,tracker,tracker
48,weight,weight
49,dont,dont
50,want,want
51,update,updat
52,template,templat
53,every,everi
54,time,time
55,nice,nice
56,view,view
57,simply,simpli
58,table,tabl
59,daily,daili
60,weekly,weekli
61,love,love
62,simplicity,simplic
63,blogger,blogger
64,fact,fact
65,post,post
66,pager,pager
67,must,must
68,admit,admit
69,wicked,wick
70,cool,cool
71,also,also
72,need,need
73,take,take
74,mofugly,mofugli
75,pictures,pictur
76,tard,tard
77,tights,tight
78,something,someth
79,eventually,eventu
80,compile,compil
81,one,one
82,animated,anim
83,gif,gif
84,amazingly,amazingli
85,fine,fine
86,shrinking,shrink
87,kitty,kitti
88,mom,mom
89,pop,pop
90,proud,proud
91,progress,progress
92,really,realli
93,begun,begun
94,years,year
95,ago,ago
96,ni,ni
97,modo,modo
98,makes,make
99,feel,feel
100,im,im
101,needy,needi
102,requiring,requir
103,validation,valid
104,turn,turn
105,make,make
106,splendid,splendid
107,rock,rock
108,star,star
109,Vh1,vh1
110,presents,present
111,behind,behind
112,HAH,hah
