,word,lemma
0,make,make
1,moniker,monik
2,cheap,cheap
3,labor,labor
4,conservatives,conserv
5,standard,standard
6,reference,refer
7,side,side
8,One,one
9,last,last
10,revisions,revis
11,I,I
12,made,made
13,article,articl
14,find,find
15,every,everi
16,Republicans,republican
17,right,right
18,wingers,winger
19,righties,righti
20,replace,replac
21,In,In
22,fact,fact
23,conservative,conserv
24,reading,read
25,getting,get
26,sick,sick
27,phrase,phrase
28,urlLink,urllink
29,Exxxxcellent,exxxxcel
30,via,via
