,word,stem
0,Hello,hello
1,ppl,ppl
2,This,thi
3,brand,brand
4,new,new
5,day,day
6,original,origin
7,I,I
8,admit,admit
9,Whoopie,whoopi
10,Goldberg,goldberg
11,Sister,sister
12,Act,act
13,2,2
14,anyhow,anyhow
15,If,If
16,heard,heard
17,recent,recent
18,Massacare,massacar
19,Kashmir,kashmir
20,Pakistani,pakistani
21,terrorists,terrorist
22,feel,feel
23,outraged,outrag
24,please,pleas
25,drop,drop
26,line,line
27,respective,respect
28,head,head
29,state,state
30,also,also
31,free,free
32,webmaster,webmast
33,india,india
34,4mg,4mg
35,com,com
36,Personally,person
37,think,think
38,retaliate,retali
39,kind,kind
40,10,10
41,every,everi
42,one,one
43,fair,fair
44,enough,enough
45,stop,stop
46,100,100
47,even,even
48,fairer,fairer
49,smart,smart
50,alec,alec
51,says,say
52,eye,eye
53,make,make
54,world,world
55,go,go
56,blind,blind
57,mean,mean
58,two,two
59,eyes,eye
60,already,alreadi
61,half,half
62,lets,let
63,altogether,altogeth
64,A,A
65,full,full
66,fledged,fledg
67,Pentium,pentium
68,capable,capabl
69,PC,PC
70,made,made
71,200,200
72,using,use
73,netappliance,netappli
74,called,call
75,opener,open
76,netpliance,netplianc
77,corp,corp
78,device,devic
79,originally,origin
80,runs,run
81,Real,real
82,Time,time
83,OS,OS
84,QNX,qnx
85,Those,those
86,know,know
87,real,real
88,time,time
89,visit,visit
90,website,websit
91,see,see
92,demo,demo
93,www,www
94,qnx,qnx
95,Just,just
96,u,u
97,amazing,amaz
98,thing,thing
99,linux,linux
100,hacker,hacker
101,net,net
102,iopener,iopen
103,details,detail
104,Don,don
105,worry,worri
106,machine,machin
107,run,run
108,exclusively,exclus
109,Linux,linux
110,indicates,indic
111,It,It
112,others,other
113,Windows,window
114,BeOS,beo
115,By,By
116,way,way
117,anybody,anybodi
118,CD,CD
119,The,the
120,old,old
121,lying,lie
122,could,could
123,take,take
124,expense,expens
125,send,send
126,grateful,grate
127,Email,email
128,cpatnaik,cpatnaik
129,email,email
130,anti,anti
131,establishment,establish
132,may,may
133,want,want
134,2600,2600
135,news,news
136,1999,1999
137,1112,1112
138,html,html
139,lowdown,lowdown
140,DeCSS,decss
141,looking,look
142,mirrors,mirror
143,deCSS,decss
144,yep,yep
145,DVD,dvd
146,ripper,ripper
147,Though,though
148,fail,fail
149,encryption,encrypt
150,would,would
151,prevented,prevent
152,piracy,piraci
153,needs,need
154,copy,copi
155,disc,disc
156,In,In
157,Billionaire,billionair
158,wants,want
159,start,start
160,Univ,univ
161,read,read
162,wired,wire
163,long,long
164,entry,entri
165,guessed,guess
166,done,done
167,offline,offlin
168,What,what
169,Web,web
170,expensive,expens
171,part,part
172,Cheerio,cheerio
173,really,realli
174,hoping,hope
175,devise,devis
176,update,updat
177,client,client
178,totally,total
179,contrary,contrari
180,spirit,spirit
181,blog,blog
182,harm,harm
183,wishing,wish
