,word,stem
0,urlLink,urllink
1,Internet,internet
2,Archive,archiv
3,Wayback,wayback
4,Machine,machin
5,Maybe,mayb
6,I,I
7,use,use
8,help,help
9,recover,recov
10,web,web
11,pages,page
12,lost,lost
13,due,due
14,whizhost,whizhost
15,leaving,leav
16,86,86
17,000,000
18,without,without
19,sites,site
20,How,how
21,could,could
22,people,peopl
23,All,all
24,data,data
25,But,but
26,life,life
27,goes,goe
28,need,need
29,find,find
30,new,new
31,host,host
32,Starting,start
33,bad,bad
34,My,My
35,site,site
36,mess,mess
37,stuff,stuff
38,anyway,anyway
39,Now,now
40,maybe,mayb
41,something,someth
42,purpose,purpos
43,First,first
44,memebeing,memeb
45,com,com
46,moonpages,moonpag
47,soon,soon
48,meaningfulpursuit,meaningfulpursuit
49,ready,readi
