,word,lemma
0,well,well
1,last,last
2,night,night
3,sarah,sarah
4,mike,mike
5,went,went
6,kelly,kelli
7,longs,long
8,house,hous
9,watched,watch
10,movie,movi
11,Valentine,valentin
12,heather,heather
13,drinking,drink
14,afterwards,afterward
15,took,took
16,ended,end
17,staying,stay
18,sarahs,sarah
19,home,home
20,alone,alon
21,moms,mom
22,town,town
23,wanted,want
24,stay,stay
25,wimp,wimp
26,stayed,stay
27,today,today
28,woke,woke
29,came,came
30,picked,pick
31,drove,drove
32,beach,beach
33,got,got
34,REALLY,realli
35,nice,nice
36,tan,tan
37,pictures,pictur
38,coming,come
39,soon,soon
40,P,P
41,waiting,wait
42,get,get
43,shower,shower
44,going,go
45,hair,hair
46,cuts,cut
47,picking,pick
48,hitting,hit
49,downtown,downtown
50,detroit,detroit
51,see,see
52,plays,play
53,hopefully,hope
54,good,good
55,weekend,weekend
56,alright,alright
57,peace,peac
