,word,stem
0,Seems,seem
1,wonderful,wonder
2,corporate,corpor
3,artists,artist
4,etoy,etoy
5,started,start
6,urlLink,urllink
7,DAY,day
8,CARE,care
9,goals,goal
10,established,establish
11,2001,2001
12,reach,reach
13,following,follow
14,recruit,recruit
15,train,train
16,outstanding,outstand
17,individuals,individu
18,long,long
19,term,term
20,OPERATIONS,oper
21,research,research
22,identity,ident
23,issues,issu
24,group,group
25,behavior,behavior
26,patterns,pattern
27,creativity,creativ
28,potential,potenti
29,children,children
30,digital,digit
31,environments,environ
32,integrate,integr
33,production,product
34,art,art
35,instead,instead
36,teaching,teach
37,study,studi
38,future,futur
39,markets,market
40,give,give
41,competitive,competit
42,edge,edg
43,test,test
44,improve,improv
45,ART,art
46,playful,play
47,innocent,innoc
48,environment,environ
49,Why,whi
50,10,10
51,cool,cool
52,totally,total
53,forgottten,forgottten
54,Reminded,remind
55,also,also
56,lost,lost
57,track,track
58,RTMark,rtmark
59,wonder,wonder
60,holding,hold
