,word,lemma
0,Well,well
1,official,offici
2,I,I
3,waiting,wait
4,long,long
5,time,time
6,post,post
7,anything,anyth
8,substance,substanc
9,knew,knew
10,decision,decis
11,would,would
12,coming,come
13,soon,soon
14,officially,offici
15,Program,program
16,Manager,manag
17,Microsoft,microsoft
18,Critical,critic
19,Response,respons
20,Team,team
21,Mobile,mobil
22,Devices,devic
23,Division,divis
24,probably,probabl
25,moving,move
26,end,end
27,June,june
28,mid,mid
29,July,juli
30,sure,sure
31,yet,yet
32,There,there
33,much,much
34,want,want
35,accomplish,accomplish
36,many,mani
37,people,peopl
38,see,see
39,say,say
40,goodbye,goodby
41,overwhelming,overwhelm
42,Today,today
43,went,went
44,car,car
45,shopping,shop
46,think,think
47,found,found
48,one,one
49,bit,bit
50,pricy,prici
51,someone,someon
52,seeing,see
53,first,first
54,pay,pay
55,check,check
56,least,least
57,two,two
58,months,month
59,could,could
60,wait,wait
61,whine,whine
