,word,stem
0,urlLink,urllink
1,The,the
2,Life,life
3,Cycle,cycl
4,Inquisitive,inquisit
5,Human,human
6,Your,your
7,inquisitive,inquisit
8,nature,natur
9,led,led
10,god,god
11,like,like
12,realisation,realis
13,Earth,earth
14,man,man
15,true,true
16,Great,great
17,Fucking,fuck
18,great,great
19,Now,now
20,answers,answer
21,simple,simpl
22,1,1
23,You,you
24,take,take
25,medication,medic
26,forget,forget
27,normal,normal
28,2,2
29,let,let
30,nihilism,nihil
31,commit,commit
32,multiple,multipl
33,homicides,homicid
34,suicide,suicid
35,3,3
36,begin,begin
37,rather,rather
38,impotent,impot
39,career,career
40,activist,activist
41,political,polit
42,philosophical,philosoph
43,social,social
44,otherwise,otherwis
