,word,stem
0,urlLink,urllink
1,DoD,dod
2,offering,offer
3,admin,admin
4,privileges,privileg
5,mil,mil
6,Web,web
7,sites,site
8,Care,care
9,register,regist
10,site,site
11,free,free
12,The,the
13,gone,gone
14,way,way
15,make,make
16,snap,snap
17,An,An
18,unbelievably,unbeliev
19,badly,badli
20,protected,protect
21,interface,interfac
22,welcomes,welcom
23,whatever,whatev
24,domain,domain
25,please,pleas
26,http,http
27,Rotten,rotten
28,anyone,anyon
29,edit,edit
30,anything,anyth
31,already,alreadi
32,got,got
33,ludicrously,ludicr
34,unprotected,unprotect
35,cached,cach
36,Google,googl
37,fails,fail
38,mention,mention
39,must,must
40,authorized,author
41,muck,muck
42,Incredibly,incred
43,default,default
44,passwords,password
45,cheerfully,cheer
46,provided,provid
47,page,page
