,word,lemma
0,urlLink,urllink
1,I,I
2,telephone,telephon
3,tooth,tooth
4,ask,ask
5,give,give
6,permission,permiss
7,implanted,implant
8,informed,inform
9,properly,properli
10,nine,nine
11,years,year
12,Radio,radio
13,active,activ
14,devices,devic
15,possibly,possibl
16,linked,link
17,dogs,dog
18,snakes,snake
19,chips,chip
20,modulate,modul
21,device,devic
22,neurological,neurolog
23,level,level
24,constantly,constantli
25,harassed,harass
26,via,via
27,Most,most
28,neighbors,neighbor
29,used,use
30,relays,relay
31,It,It
32,appears,appear
33,involved,involv
34,radio,radio
35,harassment,harass
36,The,the
37,man,man
38,west,west
39,seems,seem
40,ring,ring
41,leader,leader
42,One,one
43,deadly,deadli
44,effect,effect
45,making,make
46,bark,bark
47,involuntarily,involuntarili
